transaction_id,customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,frequency_score,revenue_segment
3654,3654,67,Female,Coat,Outerwear,20.0,Minnesota,M,Blue,Spring,3.9,False,Next Day Air,False,False,39,Credit Card,Fortnightly,Senior,26,Low
3655,3655,21,Female,Jewelry,Accessories,98.0,Arkansas,M,Green,Winter,3.3,False,Next Day Air,False,False,10,Credit Card,Annually,Young Adult,1,High
3656,3656,20,Female,Sweater,Clothing,27.0,Wyoming,M,Yellow,Fall,2.9,False,Next Day Air,False,False,4,Credit Card,Bi-Weekly,Young Adult,26,Low
3657,3657,35,Female,Jacket,Outerwear,67.0,North Dakota,XL,Cyan,Spring,3.7,False,2-Day Shipping,False,False,18,Credit Card,Monthly,Adult,12,Medium
3658,3658,58,Female,Shoes,Footwear,82.0,Alabama,L,Gold,Winter,3.7,False,Express,False,False,1,Debit Card,Every 3 Months,Middle Age,4,High
3659,3659,28,Female,T-shirt,Clothing,72.0,Mississippi,M,Magenta,Fall,4.6,False,Standard,False,False,18,PayPal,Fortnightly,Adult,26,High
3660,3660,27,Female,Sandals,Footwear,77.0,Illinois,S,Gray,Fall,4.9,False,Store Pickup,False,False,46,Bank Transfer,Annually,Adult,1,High
3661,3661,19,Female,Shoes,Footwear,74.0,Arkansas,L,Indigo,Winter,3.1,False,2-Day Shipping,False,False,13,Bank Transfer,Fortnightly,Young Adult,26,High
3662,3662,63,Female,Sandals,Footwear,39.0,Kansas,S,White,Winter,3.5,False,Next Day Air,False,False,5,Credit Card,Fortnightly,Senior,26,Medium
3663,3663,69,Female,Shorts,Clothing,80.0,Rhode Island,M,Indigo,Spring,4.9,False,Next Day Air,False,False,11,Debit Card,Weekly,Senior,52,High
3664,3664,65,Female,Backpack,Accessories,59.0,Florida,M,Green,Summer,4.4,False,Express,False,False,49,Credit Card,Weekly,Senior,52,Medium
3665,3665,63,Female,Jacket,Outerwear,68.0,Missouri,M,Turquoise,Fall,4.4,False,Store Pickup,False,False,1,Debit Card,Fortnightly,Senior,26,Medium
3666,3666,28,Female,Socks,Clothing,77.0,North Carolina,M,Peach,Fall,3.4,False,Next Day Air,False,False,11,Credit Card,Quarterly,Adult,4,High
3667,3667,67,Female,Jewelry,Accessories,50.0,Alabama,M,Olive,Winter,3.0,False,2-Day Shipping,False,False,47,Cash,Every 3 Months,Senior,4,Medium
3668,3668,51,Female,Pants,Clothing,45.0,Washington,L,Cyan,Fall,2.6,False,Next Day Air,False,False,20,Venmo,Monthly,Middle Age,12,Medium
3669,3669,59,Female,Blouse,Clothing,71.0,Michigan,XL,Magenta,Summer,3.2,False,Store Pickup,False,False,18,Venmo,Annually,Middle Age,1,High
3670,3670,25,Female,Socks,Clothing,52.0,Washington,S,Silver,Fall,4.6,False,Store Pickup,False,False,43,PayPal,Quarterly,Young Adult,4,Medium
3671,3671,31,Female,Shoes,Footwear,50.0,Vermont,S,White,Winter,3.8,False,Free Shipping,False,False,4,PayPal,Every 3 Months,Adult,4,Medium
3672,3672,62,Female,Handbag,Accessories,66.0,Illinois,L,Pink,Summer,4.8,False,2-Day Shipping,False,False,20,Venmo,Quarterly,Senior,4,Medium
3673,3673,51,Female,Sandals,Footwear,81.0,New York,S,Pink,Fall,4.5,False,Free Shipping,False,False,7,PayPal,Monthly,Middle Age,12,High
3674,3674,32,Female,Socks,Clothing,28.0,Rhode Island,M,Pink,Summer,4.2,False,2-Day Shipping,False,False,31,Bank Transfer,Fortnightly,Adult,26,Low
3675,3675,35,Female,Handbag,Accessories,65.0,Washington,M,Blue,Winter,2.7,False,2-Day Shipping,False,False,41,Venmo,Fortnightly,Adult,26,Medium
3676,3676,70,Female,Hat,Accessories,80.0,Virginia,M,White,Winter,4.5,False,Express,False,False,3,Bank Transfer,Monthly,Senior,12,High
3677,3677,19,Female,Jewelry,Accessories,94.0,Wisconsin,S,Teal,Spring,4.9,False,Free Shipping,False,False,16,PayPal,Monthly,Young Adult,12,High
3678,3678,32,Female,Backpack,Accessories,30.0,Michigan,M,Gray,Fall,2.8,False,Standard,False,False,43,Cash,Annually,Adult,1,Medium
3679,3679,56,Female,Shirt,Clothing,45.0,Texas,S,Beige,Fall,3.5,False,Standard,False,False,29,Bank Transfer,Fortnightly,Middle Age,26,Medium
3680,3680,53,Female,Coat,Outerwear,91.0,Idaho,M,Violet,Summer,2.5,False,Store Pickup,False,False,5,Cash,Bi-Weekly,Middle Age,26,High
3681,3681,22,Female,Sunglasses,Accessories,36.0,Iowa,S,Blue,Winter,2.9,False,Standard,False,False,30,Debit Card,Quarterly,Young Adult,4,Medium
3682,3682,26,Female,Gloves,Accessories,73.0,Connecticut,XL,Magenta,Fall,4.2,False,Next Day Air,False,False,33,Debit Card,Monthly,Adult,12,High
3683,3683,42,Female,Shirt,Clothing,60.0,Wyoming,M,Maroon,Fall,4.6,False,Store Pickup,False,False,46,Venmo,Bi-Weekly,Middle Age,26,Medium
3684,3684,30,Female,Socks,Clothing,77.0,Mississippi,M,Purple,Winter,3.0,False,Free Shipping,False,False,17,Venmo,Fortnightly,Adult,26,High
3685,3685,29,Female,Skirt,Clothing,86.0,Pennsylvania,L,Charcoal,Spring,4.4,False,Free Shipping,False,False,47,Credit Card,Bi-Weekly,Adult,26,High
3686,3686,47,Female,Shorts,Clothing,42.0,Tennessee,L,Red,Summer,2.6,False,Standard,False,False,17,Cash,Bi-Weekly,Middle Age,26,Medium
3687,3687,59,Female,Sandals,Footwear,70.0,Louisiana,M,Charcoal,Spring,4.8,False,Free Shipping,False,False,17,Cash,Bi-Weekly,Middle Age,26,High
3688,3688,34,Female,Shirt,Clothing,44.0,Arkansas,L,Lavender,Summer,2.9,False,Next Day Air,False,False,28,Bank Transfer,Every 3 Months,Adult,4,Medium
3689,3689,52,Female,Sunglasses,Accessories,91.0,West Virginia,L,White,Spring,3.0,False,Next Day Air,False,False,8,Cash,Monthly,Middle Age,12,High
3690,3690,47,Female,Jewelry,Accessories,30.0,South Carolina,L,Red,Fall,4.5,False,Standard,False,False,8,Bank Transfer,Quarterly,Middle Age,4,Medium
3691,3691,24,Female,Blouse,Clothing,23.0,Kansas,S,Violet,Fall,3.7,False,Store Pickup,False,False,4,Bank Transfer,Bi-Weekly,Young Adult,26,Low
3692,3692,63,Female,Sandals,Footwear,21.0,Michigan,XL,Orange,Summer,4.8,False,Next Day Air,False,False,24,PayPal,Weekly,Senior,52,Low
3693,3693,59,Female,Coat,Outerwear,34.0,Alabama,L,Turquoise,Spring,4.8,False,Free Shipping,False,False,29,Cash,Fortnightly,Middle Age,26,Medium
3694,3694,66,Female,Blouse,Clothing,46.0,South Dakota,M,Violet,Summer,4.7,False,2-Day Shipping,False,False,10,Venmo,Weekly,Senior,52,Medium
3695,3695,45,Female,Sweater,Clothing,41.0,Rhode Island,M,Blue,Winter,2.6,False,Express,False,False,11,PayPal,Bi-Weekly,Middle Age,26,Medium
3696,3696,38,Female,Skirt,Clothing,33.0,Florida,M,White,Fall,4.6,False,Standard,False,False,18,Bank Transfer,Fortnightly,Adult,26,Medium
3697,3697,63,Female,Blouse,Clothing,48.0,Connecticut,L,Turquoise,Fall,3.4,False,Next Day Air,False,False,26,Bank Transfer,Annually,Senior,1,Medium
3698,3698,55,Female,Hoodie,Clothing,66.0,Pennsylvania,L,Pink,Winter,3.0,False,Standard,False,False,39,Cash,Weekly,Middle Age,52,Medium
3699,3699,25,Female,Skirt,Clothing,54.0,California,XL,Maroon,Spring,4.0,False,2-Day Shipping,False,False,4,Venmo,Annually,Young Adult,1,Medium
3700,3700,51,Female,Backpack,Accessories,55.0,Oklahoma,M,Olive,Fall,2.6,False,Store Pickup,False,False,24,Bank Transfer,Weekly,Middle Age,52,Medium
3701,3701,28,Female,Handbag,Accessories,84.0,North Dakota,XL,Charcoal,Summer,3.4,False,Store Pickup,False,False,2,Bank Transfer,Every 3 Months,Adult,4,High
3702,3702,46,Female,Sandals,Footwear,66.0,New Mexico,M,Charcoal,Spring,4.5,False,Store Pickup,False,False,36,Cash,Annually,Middle Age,1,Medium
3703,3703,58,Female,Shoes,Footwear,65.0,South Carolina,M,Indigo,Spring,2.7,False,Store Pickup,False,False,36,Venmo,Weekly,Middle Age,52,Medium
3704,3704,30,Female,Sandals,Footwear,83.0,Michigan,S,Teal,Fall,2.9,False,Standard,False,False,23,PayPal,Every 3 Months,Adult,4,High
3705,3705,68,Female,Sunglasses,Accessories,61.0,Missouri,L,Black,Winter,4.0,False,Store Pickup,False,False,36,Credit Card,Quarterly,Senior,4,Medium
3706,3706,28,Female,Skirt,Clothing,65.0,Colorado,L,Teal,Summer,3.2,False,Free Shipping,False,False,2,Debit Card,Annually,Adult,1,Medium
3707,3707,26,Female,Sandals,Footwear,55.0,Kansas,M,Green,Spring,4.0,False,Store Pickup,False,False,17,Cash,Bi-Weekly,Adult,26,Medium
3708,3708,35,Female,Gloves,Accessories,79.0,Illinois,M,Gold,Fall,3.4,False,2-Day Shipping,False,False,19,Venmo,Weekly,Adult,52,High
3709,3709,40,Female,Hoodie,Clothing,96.0,South Carolina,M,Red,Fall,4.9,False,Express,False,False,41,PayPal,Monthly,Middle Age,12,High
3710,3710,31,Female,Socks,Clothing,43.0,Utah,M,Silver,Fall,3.6,False,Free Shipping,False,False,27,PayPal,Quarterly,Adult,4,Medium
3711,3711,60,Female,Jewelry,Accessories,40.0,Hawaii,M,Yellow,Summer,3.6,False,2-Day Shipping,False,False,32,Bank Transfer,Fortnightly,Senior,26,Medium
3712,3712,69,Female,Hat,Accessories,62.0,Texas,XL,Peach,Fall,3.2,False,Free Shipping,False,False,33,Cash,Annually,Senior,1,Medium
3713,3713,51,Female,Blouse,Clothing,72.0,Oregon,M,Turquoise,Spring,3.7,False,2-Day Shipping,False,False,24,PayPal,Quarterly,Middle Age,4,High
3714,3714,49,Female,Shoes,Footwear,87.0,Arizona,M,Peach,Spring,2.6,False,Express,False,False,31,Debit Card,Every 3 Months,Middle Age,4,High
3715,3715,18,Female,Hat,Accessories,31.0,New York,S,Peach,Winter,3.9,False,Express,False,False,35,Credit Card,Weekly,Young Adult,52,Medium
3716,3716,63,Female,Sunglasses,Accessories,34.0,Nebraska,S,Orange,Fall,3.4,False,Free Shipping,False,False,2,Bank Transfer,Monthly,Senior,12,Medium
3717,3717,57,Female,Shirt,Clothing,53.0,Vermont,M,Charcoal,Fall,3.4,False,Next Day Air,False,False,42,Debit Card,Every 3 Months,Middle Age,4,Medium
3718,3718,45,Female,T-shirt,Clothing,85.0,Maryland,XL,White,Summer,4.2,False,Express,False,False,47,Bank Transfer,Every 3 Months,Middle Age,4,High
3719,3719,36,Female,Pants,Clothing,50.0,Tennessee,L,Turquoise,Fall,2.9,False,Standard,False,False,44,Bank Transfer,Bi-Weekly,Adult,26,Medium
3720,3720,20,Female,Pants,Clothing,91.0,Pennsylvania,M,Red,Summer,4.1,False,Free Shipping,False,False,8,Bank Transfer,Every 3 Months,Young Adult,4,High
3721,3721,21,Female,Hat,Accessories,56.0,South Carolina,M,Peach,Fall,3.6,False,Free Shipping,False,False,13,Credit Card,Quarterly,Young Adult,4,Medium
3722,3722,62,Female,Coat,Outerwear,60.0,Connecticut,L,Pink,Fall,4.0,False,Next Day Air,False,False,10,Cash,Annually,Senior,1,Medium
3723,3723,23,Female,Jacket,Outerwear,34.0,Kentucky,XL,Yellow,Fall,4.0,False,Standard,False,False,1,Credit Card,Fortnightly,Young Adult,26,Medium
3724,3724,26,Female,Sandals,Footwear,30.0,Rhode Island,M,Beige,Spring,3.6,False,Free Shipping,False,False,1,Debit Card,Monthly,Adult,12,Medium
3725,3725,30,Female,Gloves,Accessories,71.0,Colorado,L,Green,Winter,3.1,False,Express,False,False,18,Bank Transfer,Annually,Adult,1,High
3726,3726,18,Female,Dress,Clothing,100.0,Oklahoma,S,Turquoise,Winter,4.4,False,Next Day Air,False,False,2,PayPal,Annually,Young Adult,1,High
3727,3727,47,Female,Belt,Accessories,85.0,Idaho,XL,Orange,Fall,4.3,False,Next Day Air,False,False,36,Debit Card,Every 3 Months,Middle Age,4,High
3728,3728,41,Female,Socks,Clothing,83.0,Maine,M,Gold,Summer,3.5,False,Next Day Air,False,False,17,Debit Card,Bi-Weekly,Middle Age,26,High
3729,3729,62,Female,Jacket,Outerwear,31.0,Vermont,L,Red,Winter,3.0,False,Standard,False,False,1,Debit Card,Annually,Senior,1,Medium
3730,3730,28,Female,Boots,Footwear,82.0,Rhode Island,M,Teal,Spring,4.7,False,2-Day Shipping,False,False,50,Cash,Quarterly,Adult,4,High
3731,3731,46,Female,Shirt,Clothing,79.0,Florida,M,Teal,Summer,2.5,False,2-Day Shipping,False,False,3,Credit Card,Bi-Weekly,Middle Age,26,High
3732,3732,54,Female,Hat,Accessories,62.0,West Virginia,M,Lavender,Spring,3.1,False,2-Day Shipping,False,False,45,PayPal,Quarterly,Middle Age,4,Medium
3733,3733,36,Female,Shoes,Footwear,92.0,Indiana,L,Pink,Spring,3.3,False,Free Shipping,False,False,28,PayPal,Annually,Adult,1,High
3734,3734,25,Female,Socks,Clothing,58.0,Illinois,M,Maroon,Fall,4.7,False,Next Day Air,False,False,6,Debit Card,Every 3 Months,Young Adult,4,Medium
3735,3735,38,Female,Hoodie,Clothing,88.0,California,M,Beige,Spring,3.4,False,Next Day Air,False,False,33,Debit Card,Every 3 Months,Adult,4,High
3736,3736,38,Female,Sandals,Footwear,44.0,Massachusetts,L,Orange,Spring,3.1,False,2-Day Shipping,False,False,29,PayPal,Annually,Adult,1,Medium
3737,3737,42,Female,Jeans,Clothing,56.0,Idaho,M,Red,Spring,4.6,False,Store Pickup,False,False,2,PayPal,Every 3 Months,Middle Age,4,Medium
3738,3738,19,Female,Jewelry,Accessories,23.0,Kentucky,S,Maroon,Winter,4.9,False,Free Shipping,False,False,43,PayPal,Bi-Weekly,Young Adult,26,Low
3739,3739,34,Female,Shorts,Clothing,45.0,Delaware,M,Brown,Spring,2.7,False,Free Shipping,False,False,48,Cash,Fortnightly,Adult,26,Medium
3740,3740,38,Female,Sunglasses,Accessories,31.0,Idaho,M,Olive,Fall,4.2,False,Free Shipping,False,False,43,Credit Card,Weekly,Adult,52,Medium
3741,3741,42,Female,Pants,Clothing,96.0,Virginia,M,Silver,Summer,2.6,False,Store Pickup,False,False,26,Debit Card,Bi-Weekly,Middle Age,26,High
3742,3742,58,Female,Shirt,Clothing,96.0,Arizona,M,Purple,Spring,3.2,False,2-Day Shipping,False,False,26,Debit Card,Bi-Weekly,Middle Age,26,High
3743,3743,56,Female,Shirt,Clothing,80.0,Maryland,M,Gray,Fall,4.4,False,Standard,False,False,50,Credit Card,Bi-Weekly,Middle Age,26,High
3744,3744,62,Female,Pants,Clothing,28.0,Idaho,L,Cyan,Fall,3.6,False,Free Shipping,False,False,36,Debit Card,Quarterly,Senior,4,Low
3745,3745,24,Female,Hoodie,Clothing,51.0,New Jersey,M,Gray,Summer,2.7,False,Next Day Air,False,False,26,Bank Transfer,Fortnightly,Young Adult,26,Medium
3746,3746,60,Female,Socks,Clothing,41.0,Washington,L,Gold,Spring,4.3,False,Express,False,False,2,Debit Card,Monthly,Senior,12,Medium
3747,3747,53,Female,Coat,Outerwear,99.0,Idaho,XL,Cyan,Summer,2.6,False,Next Day Air,False,False,49,PayPal,Monthly,Middle Age,12,High
3748,3748,26,Female,Sweater,Clothing,53.0,Rhode Island,L,Olive,Spring,4.3,False,Store Pickup,False,False,32,Bank Transfer,Bi-Weekly,Adult,26,Medium
3749,3749,34,Female,Backpack,Accessories,25.0,Delaware,M,Violet,Fall,3.9,False,2-Day Shipping,False,False,3,Venmo,Annually,Adult,1,Low
3750,3750,24,Female,Blouse,Clothing,95.0,Alaska,L,Yellow,Winter,2.9,False,2-Day Shipping,False,False,38,Venmo,Every 3 Months,Young Adult,4,High
3751,3751,42,Female,Hoodie,Clothing,88.0,Arizona,M,Gold,Fall,3.1,False,Free Shipping,False,False,5,PayPal,Monthly,Middle Age,12,High
3752,3752,36,Female,Jewelry,Accessories,97.0,Alabama,S,Silver,Fall,4.2,False,Free Shipping,False,False,8,Credit Card,Every 3 Months,Adult,4,High
3753,3753,24,Female,Coat,Outerwear,81.0,Washington,L,Pink,Winter,4.1,False,2-Day Shipping,False,False,43,Venmo,Weekly,Young Adult,52,High
3754,3754,39,Female,Sunglasses,Accessories,26.0,Louisiana,S,Turquoise,Winter,4.2,False,Next Day Air,False,False,22,Bank Transfer,Fortnightly,Adult,26,Low
3755,3755,46,Female,Shoes,Footwear,41.0,Nebraska,M,Turquoise,Summer,4.4,False,Express,False,False,10,Cash,Every 3 Months,Middle Age,4,Medium
3756,3756,64,Female,Skirt,Clothing,93.0,Pennsylvania,M,Peach,Fall,3.4,False,Free Shipping,False,False,26,Credit Card,Monthly,Senior,12,High
3757,3757,64,Female,Skirt,Clothing,69.0,South Carolina,L,Teal,Spring,4.8,False,Express,False,False,42,Debit Card,Bi-Weekly,Senior,26,Medium
3758,3758,61,Female,Skirt,Clothing,44.0,California,L,Red,Fall,4.5,False,2-Day Shipping,False,False,33,Cash,Weekly,Senior,52,Medium
3759,3759,61,Female,Sandals,Footwear,54.0,Indiana,S,Black,Spring,2.7,False,Store Pickup,False,False,23,Bank Transfer,Quarterly,Senior,4,Medium
3760,3760,44,Female,Sneakers,Footwear,61.0,Missouri,M,Pink,Spring,3.5,False,Store Pickup,False,False,30,Venmo,Quarterly,Middle Age,4,Medium
3761,3761,65,Female,Socks,Clothing,80.0,Connecticut,M,Peach,Fall,3.1,False,Next Day Air,False,False,36,PayPal,Weekly,Senior,52,High
3762,3762,60,Female,Backpack,Accessories,30.0,Nevada,M,Green,Summer,2.8,False,Next Day Air,False,False,3,Venmo,Every 3 Months,Senior,4,Medium
3763,3763,65,Female,Shorts,Clothing,94.0,New York,L,Green,Fall,2.9,False,Store Pickup,False,False,13,PayPal,Annually,Senior,1,High
3764,3764,27,Female,Shirt,Clothing,24.0,Oklahoma,XL,Red,Winter,4.5,False,Standard,False,False,38,Cash,Every 3 Months,Adult,4,Low
3765,3765,36,Female,Socks,Clothing,21.0,South Dakota,M,Maroon,Fall,3.5,False,Next Day Air,False,False,19,Venmo,Monthly,Adult,12,Low
3766,3766,22,Female,Jewelry,Accessories,52.0,Missouri,M,Green,Summer,4.3,False,Standard,False,False,14,Bank Transfer,Bi-Weekly,Young Adult,26,Medium
3767,3767,62,Female,Handbag,Accessories,59.0,Texas,M,Black,Fall,4.9,False,Next Day Air,False,False,43,Debit Card,Annually,Senior,1,Medium
3768,3768,59,Female,Shorts,Clothing,51.0,New York,XL,Black,Summer,3.1,False,Free Shipping,False,False,10,Bank Transfer,Fortnightly,Middle Age,26,Medium
3769,3769,50,Female,Sweater,Clothing,35.0,Vermont,M,Yellow,Winter,4.0,False,Free Shipping,False,False,34,Bank Transfer,Quarterly,Middle Age,4,Medium
3770,3770,51,Female,Gloves,Accessories,87.0,Arizona,L,Green,Summer,3.6,False,Standard,False,False,31,Venmo,Annually,Middle Age,1,High
3771,3771,23,Female,Pants,Clothing,42.0,Montana,L,Black,Summer,4.0,False,Store Pickup,False,False,34,Bank Transfer,Weekly,Young Adult,52,Medium
3772,3772,21,Female,T-shirt,Clothing,86.0,Oklahoma,M,Red,Winter,2.6,False,Express,False,False,28,Venmo,Bi-Weekly,Young Adult,26,High
3773,3773,44,Female,Pants,Clothing,26.0,New Hampshire,L,Yellow,Fall,3.1,False,Next Day Air,False,False,35,Cash,Annually,Middle Age,1,Low
3774,3774,25,Female,Sweater,Clothing,60.0,Wisconsin,M,Violet,Summer,3.5,False,Store Pickup,False,False,41,Cash,Quarterly,Young Adult,4,Medium
3775,3775,57,Female,Gloves,Accessories,83.0,Alaska,S,Cyan,Winter,3.9,False,Standard,False,False,48,PayPal,Fortnightly,Middle Age,26,High
3776,3776,41,Female,Belt,Accessories,63.0,South Dakota,S,Pink,Spring,2.7,False,2-Day Shipping,False,False,45,Cash,Quarterly,Middle Age,4,Medium
3777,3777,19,Female,Sneakers,Footwear,25.0,Alaska,L,Olive,Spring,4.1,False,Standard,False,False,10,Credit Card,Fortnightly,Young Adult,26,Low
3778,3778,43,Female,Shorts,Clothing,65.0,Utah,M,Maroon,Fall,4.3,False,Express,False,False,9,Cash,Weekly,Middle Age,52,Medium
3779,3779,25,Female,Sneakers,Footwear,60.0,South Dakota,M,Cyan,Fall,2.9,False,Free Shipping,False,False,30,Debit Card,Annually,Young Adult,1,Medium
3780,3780,60,Female,Jeans,Clothing,75.0,California,XL,Lavender,Spring,4.0,False,Express,False,False,45,PayPal,Annually,Senior,1,High
3781,3781,54,Female,Sneakers,Footwear,57.0,Mississippi,L,Yellow,Fall,4.1,False,Free Shipping,False,False,41,Venmo,Quarterly,Middle Age,4,Medium
3782,3782,52,Female,Boots,Footwear,99.0,Tennessee,M,Pink,Winter,3.7,False,Standard,False,False,40,PayPal,Fortnightly,Middle Age,26,High
3783,3783,40,Female,Jacket,Outerwear,45.0,Alabama,L,Orange,Spring,2.8,False,Free Shipping,False,False,42,PayPal,Fortnightly,Middle Age,26,Medium
3784,3784,39,Female,Gloves,Accessories,66.0,Maine,XL,Orange,Summer,3.2,False,Free Shipping,False,False,17,Debit Card,Fortnightly,Adult,26,Medium
3785,3785,54,Female,Socks,Clothing,53.0,Virginia,M,Violet,Winter,4.5,False,Next Day Air,False,False,4,Venmo,Annually,Middle Age,1,Medium
3786,3786,64,Female,Jeans,Clothing,94.0,New Hampshire,L,Lavender,Winter,3.8,False,Standard,False,False,6,Cash,Monthly,Senior,12,High
3787,3787,31,Female,Boots,Footwear,47.0,Tennessee,L,Yellow,Fall,3.6,False,2-Day Shipping,False,False,22,Venmo,Weekly,Adult,52,Medium
3788,3788,37,Female,Blouse,Clothing,80.0,New York,M,Pink,Fall,3.6,False,2-Day Shipping,False,False,46,PayPal,Every 3 Months,Adult,4,High
3789,3789,43,Female,Hat,Accessories,65.0,Kansas,XL,Teal,Spring,3.2,False,Next Day Air,False,False,27,Debit Card,Monthly,Middle Age,12,Medium
3790,3790,56,Female,Shirt,Clothing,75.0,North Dakota,M,Magenta,Summer,3.8,False,Express,False,False,18,Bank Transfer,Every 3 Months,Middle Age,4,High
3791,3791,27,Female,Handbag,Accessories,45.0,Alaska,XL,Beige,Summer,4.4,False,Standard,False,False,31,Credit Card,Weekly,Adult,52,Medium
3792,3792,40,Female,Sunglasses,Accessories,51.0,Texas,M,Gray,Spring,3.7,False,Store Pickup,False,False,1,Venmo,Weekly,Middle Age,52,Medium
3793,3793,43,Female,Scarf,Accessories,58.0,Massachusetts,S,Turquoise,Summer,2.6,False,Express,False,False,2,PayPal,Fortnightly,Middle Age,26,Medium
3794,3794,62,Female,Sunglasses,Accessories,20.0,Delaware,M,Pink,Fall,4.0,False,Standard,False,False,46,Bank Transfer,Annually,Senior,1,Low
3795,3795,44,Female,Scarf,Accessories,82.0,South Dakota,M,Violet,Summer,3.6,False,2-Day Shipping,False,False,27,Venmo,Weekly,Middle Age,52,High
3796,3796,45,Female,Gloves,Accessories,92.0,Arkansas,M,Charcoal,Spring,2.5,False,Express,False,False,3,Cash,Weekly,Middle Age,52,High
3797,3797,40,Female,Shorts,Clothing,81.0,Utah,M,Lavender,Fall,3.2,False,Free Shipping,False,False,47,Bank Transfer,Quarterly,Middle Age,4,High
3798,3798,68,Female,Sunglasses,Accessories,44.0,California,M,Gray,Summer,2.5,False,Next Day Air,False,False,20,Cash,Quarterly,Senior,4,Medium
3799,3799,63,Female,Jewelry,Accessories,72.0,Rhode Island,S,Brown,Winter,3.2,False,Next Day Air,False,False,23,Credit Card,Annually,Senior,1,High
3800,3800,60,Female,Jacket,Outerwear,26.0,Oklahoma,L,Violet,Winter,2.6,False,Store Pickup,False,False,13,Credit Card,Monthly,Senior,12,Low
3801,3801,19,Female,Sweater,Clothing,26.0,Vermont,M,Turquoise,Fall,4.8,False,Next Day Air,False,False,12,Venmo,Bi-Weekly,Young Adult,26,Low
3802,3802,26,Female,Blouse,Clothing,84.0,Kentucky,M,Peach,Spring,5.0,False,Store Pickup,False,False,36,PayPal,Fortnightly,Adult,26,High
3803,3803,70,Female,Scarf,Accessories,72.0,Illinois,S,Turquoise,Spring,3.2,False,2-Day Shipping,False,False,1,Bank Transfer,Monthly,Senior,12,High
